sold_date|city|num_bed|year_built|askprice|longtitude|num_room|num_bath|living_area|data_code|address|latitude|property_type|num_parking|sellingprice 
2008-05-02|Lachine|4| 1948|445000|-73.714399337768550000||2|126.72|71954|70 Avenue 52ieme|45.439628093353730000|Maison 2 étages||
2008-03-01|Le Plateau-Mont-Royal|2| 2004|239000|-73.577308000000000000||1||73253|3929 St. Dominique Street|45.516704000000000000|Condo||
2008-01-18|Rosemont / La Petite Patrie|2| 2001|279000|-73.566169738770000000||1||73408|3141 rue Mont-Royal Est|45.546544647069000000|Condo||
2008-01-13|Rosemont / La Petite Patrie|| 1999|259000|-73.564925193787000000||1|109.63|58885|4855 Rue De Chambly App. 2|45.552810741660000000|Condo||
2008-01-10|L'Ile Des Soeurs|4| 1994|465000|-73.536289930343630000||1|143.07|73936|18 Rue Cours-des-Primeveres|45.466647139637594000|Maison en rangée / de ville||
2008-04-21|Rivière des Prairies|3| 1986|220000|-73.575053215027000000||1|124.12|73926|12316 Rue René Masson|45.647918373431000000|Jumelé||
2008-01-11|Dollard-Des-Ormeaux|4| 1963|265000|-73.834390640259000000||1| 112.00|72912|401 Morningside Crescent|45.471206737907000000|Maison à paliers multiples||
2008-06-19|Le Sud-Ouest|1| 2006|235000|-73.580996990204000000||1|74.32|71687|4200, St-Ambroise Condo 117|45.473915235506000000|Condo||
2008-02-01|L'Ile Des Soeurs|4| 1994|639000|-73.549733161926000000||2|195.10|73888|3 Rue des fauvettes|45.460100536858000000|Jumelé||
2008-02-28|Pierrefonds / Roxboro|4| 1967||-73.847053000000000000||2|103.77|73803|5070 Fraser Street|45.503891000000000000|Bungalow||
2008-01-24|Mercier / Hochelaga / Maisonneuve|4| 1998|334000|-73.546753000000000000||1|161.65|74451|2422 Avenue Bennett|45.557655000000000000|Maison en rangée / de ville||
2008-05-27|Montréal-Nord|6||389000|-73.644921000000000000||4||73954|10703 Avenue De Belleville|45.584706000000000000|Triplex||
2008-01-18|Mercier / Hochelaga / Maisonneuve|3| 1949|299000|-73.538832664490000000||1|142.14|73945|2560 Rue Dickson|45.570132782021000000|Maison 2 étages||
2008-04-07|Pierrefonds / Roxboro|3| 1987|192500|-73.854949000000000000||1||67119|Boul.Pierrefond|45.489897000000000000|Condo||
2008-01-22|Mercier / Hochelaga / Maisonneuve|4| 2005|445000|-73.531708717346000000||1||73942|2700 Rue Anne-Hébert|45.586263165459000000|Maison 3 étages||
2008-02-01|Le Sud-Ouest|||999999|-73.568358421325680000||1||72519|2551 de Chateauguay Unit 201|45.478173332417754000|Maison 2 étages||
2008-06-22|Le Sud-Ouest|2| 1993|149500|-73.594158000000000000||1|68.28|76277|2155 Rue Jacques-Hertel Condo 302|45.459728000000000000|Condo||
2008-02-28|Rosemont / La Petite Patrie|2| 2007|319000|-73.564581871033000000||1||75857|4395 Rue André-Laurendeau App. 5|45.543569134542000000|Condo||
2008-03-04|Verdun|1| 2004|219000|-73.567471000000000000||1|99.03|73200|290 rue Régina #102|45.467178000000000000|Condo||
2008-02-10|Rosemont / La Petite Patrie|2| 2003|215000|-73.569268000000000000||1|84.73|77051|4860 Avenue 6e|45.546395000000000000|Condo||
2008-03-08|Le Plateau-Mont-Royal|2| 2000|379000|-73.585621118546000000||1|99.50|77030|4460 St-Dominique Street Condo 5|45.520278055886000000|Condo||
2008-01-21|Rosemont / La Petite Patrie|5| 2003|479000|-73.567006587982180000||1|139.35|73993|3219 Rue Philippe-Girard|45.547716775429045000|Maison en rangée / de ville||
2008-01-29|Côte-St-Luc / Hampstead / Montréal-Ouest|3| 1939|439000|-73.648180961608880000||2|139.35|73863|5522 Randall Avenue South-West|45.473433734335224000|Maison 2 étages||
2008-02-20|Mercier / Hochelaga / Maisonneuve|2| 2005|199900|-73.530571460724000000||1|91.04|73049|2750 Rue du Trianon Condo 303|45.587554597275000000|Condo||
2008-06-18|Le Sud-Ouest|3| 1960||-73.598645925522000000||1|85.47|77209|6701 Hurteau Street|45.450392105853000000|Bungalow||
2008-03-11|Mercier / Hochelaga / Maisonneuve|4||599000|-73.551106452942000000||3||74125|6185 Avenue Gérard Morisset|45.580015820009000000|Duplex||
2008-01-30|Ahuntsic / Cartierville|3| 1986|249500|-73.630421000000000000||1| 106.80|73872|1124 Place Pierre Dupaigne|45.553102000000000000|Condo||
2008-02-16|Pointe-Aux-Trembles / Montréal-Est|3| 1959|242000|-73.497124000000000000||2|95.92|75064|1040, 59E Avenue|45.674953000000000000|Bungalow||
2008-02-11|Ville-Marie (Centre-Ville et Vieux Mtl)|2| 1991|185000|-73.562476000000000000||1||72651|2371 Rue Dorion app.2|45.528883000000000000|Condo||
2008-03-27|Le Sud-Ouest|2| 1875|235000|-73.577016592025750000||1|115.66|74660|2218 Rue St-Antoine Ouest App 02|45.488350836182520000|Condo||
2008-02-13|Le Plateau-Mont-Royal|2| 1900||-73.572207000000000000||1|106.10|74615|3681 Rue Henri-Julien|45.517588000000000000|Condo||
2008-02-11|Villeray / St-Michel / Parc-Extension|4| 1930|258900|-73.635167000000000000||1|143.63|74618|8593 Rue foucher|45.547003000000000000|Condo||
2008-05-21|Rosemont / La Petite Patrie|3| 1989|398000|-73.553380966187000000||2||75092|401-5500, place de jumonville|45.572716358031000000|Condo||
2008-04-24|Anjou|4| 1958||-73.545098304749000000||2| 100|75053|5831 Avenue Bois-de-Coulonges|45.598275337370000000|Maison à paliers multiples||
2008-02-19|Pointe-Aux-Trembles / Montréal-Est|4| 1973|179900|-73.493911000000000000||1|85.47|75105|13255 Rue Victoria|45.656836000000000000|Maison en rangée / de ville||
2008-03-14|Ahuntsic / Cartierville|2| 1959|190000|-73.187836900000000000||1|85.47|74670|10300 Avenue De Lorimier|45.541384700000000000|Condo||
2008-04-05|Le Plateau-Mont-Royal|2| 2006||-73.588196039199830000||1|95.50|74977|302-1410, rue Pauline Julien|45.535836573987595000|Condo||
2008-02-26|Mercier / Hochelaga / Maisonneuve|2| 2005|309000|-73.532223701477000000||1|120.77|75029|2783 Rue Anne-Hebert|45.586533467600000000|Maison en rangée / de ville||
2008-04-02|Lasalle|2||349900|-73.600630760193000000||2||75175|7654 Rue Broadway|45.431346686134000000|Duplex||
2008-02-09|Le Plateau-Mont-Royal|2| 1910||-73.579017000000000000||1|100.43|75206|5153 Avenue de Lorimier|45.538242000000000000|Condo||
2008-05-14|Rosemont / La Petite Patrie|| 2002||-73.566770553589000000||1| 260.00|75472|3237 Philippe-Girard|45.547942181927000000|Maison en rangée / de ville||
2009-02-19|Le Plateau-Mont-Royal|2|||-73.576709000000000000||1||75163|4054 Rue Drolet|45.520281000000000000|Duplex||
2009-02-11|Rosemont / La Petite Patrie|2| 2004|249500|-73.578615188599000000||1||75605|6340 Avenue 21ieme Unit 103|45.560999188675000000|Condo||
2008-03-26|Rivière des Prairies|3| 1990|216500|-73.548831939697000000||1| 110|77106|12328 Rue Voltaire|45.661477020929000000|Maison 2 étages||
2008-03-17|Montréal-Nord|||280000|-73.644052000000000000||||77493|11265 Rue London|45.593093000000000000|Duplex||
2008-03-14|Mercier / Hochelaga / Maisonneuve|4| 1994|434000|-73.548510074615000000||1|157.94|75598|6160 Rue De Jumonville|45.579144740663000000|Maison en rangée / de ville||
2008-02-06|Rosemont / La Petite Patrie|2| 1999|239000|-73.563429000000000000||1|97.55|70496|4601 De Chambly|45.552177000000000000|Condo||
2008-02-01|Ahuntsic / Cartierville|3| 1953|419000|-73.676147000000000000||1|126.35|75901|10850 Rue Jeanne-Mance|45.546380000000000000|Maison 2 étages||
2008-03-06|Le Sud-Ouest|2| 2003|210000|-73.570386171340940000||1|72.46|75655|2604 Rue St-Charles|45.478617179125500000|Condo||
2008-03-25|Ville-Marie (Centre-Ville et Vieux Mtl)|1| 1999|240000|-73.553780000000000000||1||76073|104-50, rue des soeurs grises|45.498492000000000000|Condo||
2008-02-21|Mercier / Hochelaga / Maisonneuve|2| 2005|217500|-73.535313606262200000||1|95.32|75706|2850 Rue Trianon App. 403|45.588395513647370000|Condo||
2008-02-23|Le Sud-Ouest|1| 1989|167000|-73.572049140930000000||1|67.30|74111|2260 Rue Notre-dame Condo 001|45.484085986346000000|Condo||
2008-06-08|Mercier / Hochelaga / Maisonneuve|2||179000|-73.541150093079000000||1|92.90|73277|2066 de La Salle|45.552194681790000000|Condo||
2008-04-28|Kirkland|6| 1976|259000|-73.872714042664000000||1|97.55|76111|40 Rue montague|45.451942556589000000|Bungalow||
2008-11-23|Le Plateau-Mont-Royal|10||849000|-74.602146148681640000||6||73319|4427 A avenue Laval|46.085614397030600000|6 unités ou plus||
2008-06-28|Villeray / St-Michel / Parc-Extension|1| 2006||-73.621556000000000000||1|91.79|75770|7060 Rue Hutchison condo 105|45.529458000000000000|Condo||
2008-02-21|Pointe-Aux-Trembles / Montréal-Est|2| 2001|228500|-73.504531000000000000||1|95.13|75496|3433 Marie Lefranc|45.678550000000000000|Jumelé||
2008-03-04|Ville-Marie (Centre-Ville et Vieux Mtl)|3| 2000|265000|-73.555827140808000000||1|107.95|76096|1691 Rue Logan App. 2|45.523307418748000000|Condo||
2008-03-26|Villeray / St-Michel / Parc-Extension|3||399000|-73.616949000000000000||1||75534|7246 Rue Drolet|45.538224000000000000|Triplex||
2008-03-01|Saint-Laurent|3| 1950|327000|-73.662632703781000000||2|113.34|75301|97 Rue Lapalme|45.511474688840000000|Maison 2 étages||
2008-05-20|Lachine|2|||-73.695130348206000000||1||76077|3440 Rue Provost App. 302|45.441946669592000000|Condo||
2008-06-10|Pointe-Aux-Trembles / Montréal-Est|3| 1961|229000|-73.503128000000000000||1|97.55|76557|12335 Rue Ste-Catherine|45.645968000000000000|Bungalow||
2008-02-05|Pierrefonds / Roxboro|3| 1993|239500|-73.781347274780270000||1|133.78|75404|9251 Avenue Cérès|45.502196208810155000|Maison en rangée / de ville||
2007-12-20|Le Plateau-Mont-Royal|1| 1920|155000|-73.584172725677000000||1|55.74|69083|5030 Rue De La Roche|45.531289722718000000|Condo||
2008-03-01|Rosemont / La Petite Patrie|3||529000|-73.561234474182000000||1||77370|4275 Rue Joliette|45.550511752116000000|Triplex||
2007-10-21|Rosemont / La Petite Patrie|3||385000|-73.595695495605000000||2||68834|6769 Rue Molson|45.552224733648000000|Triplex||
2008-03-05|Ville-Marie (Centre-Ville et Vieux Mtl)|1| 2007|158000|-73.549922000000000000||1||76202|306-1451, rue Parthenais|45.526528000000000000|Condo||
2007-12-01|Rosemont / La Petite Patrie|3| 1987|229000|-73.559568000000000000||1|110.46|68373|4205 Rue Chambly App. 202|45.550314000000000000|Condo||
2007-10-10|Côte-des-Neiges / Notre-Dame-de-Grâce|3| 1912|449000|-73.631186485291000000||2|139.35|67663|4346 West Hill Avenue|45.467324331019000000|Maison 2 étages||
2007-10-23|Anjou|| 1980||-73.549767000000000000||1|149.57|66970|6160 Boulevard Les Galeries d'Anjou|45.592572000000000000|Jumelé||
2008-02-12|Le Sud-Ouest|3| 2004|575000|-73.581404685974000000||2||65800|4300, Rue Saint-Ambroise app.606|45.473373546400000000|Condo||
2008-01-28|Lachine|4| 1962|415000|-73.699462000000000000||2|143.07|69066|900 Avenue 38ème|45.446306000000000000|Maison à paliers multiples||
2007-10-22|Ville-Marie (Centre-Ville et Vieux Mtl)|1| 1991|99000|-73.554325103760000000||1||66165|925 rue de la Gauchelière Est|45.515136034385000000|Condo||
2008-01-30|Mercier / Hochelaga / Maisonneuve|2| 2006|207500|-73.535807132721000000||1|91.04|69494|3020 Rue du Trianon 202|45.588560692169000000|Condo||
2007-11-17|Mercier / Hochelaga / Maisonneuve|2| 2005|185000|-73.534927368164000000||1| 87.70|69277|2900 Rue du Trianon app103|45.586473400570000000|Condo||
2007-11-12|Côte-des-Neiges / Notre-Dame-de-Grâce|3| 1928|389000|-73.627796173096000000||1| 142.8|69290|4509 Avenue wilson|45.475630549994000000|Condo||
2007-12-14|Mercier / Hochelaga / Maisonneuve|5||489000|-73.547793000000000000||1||69465|2249 Rue De Chambly|45.546675000000000000|Quintuplex||
2007-12-15|Saint-Laurent|2| 1994|379000|-73.711956000000000000||1|197.88|66158|1849 Amelia-Earhart|45.508992000000000000|Maison en rangée / de ville||
2008-01-25|Pointe-Aux-Trembles / Montréal-Est|3||259000|-73.492885000000000000||1||69774|736-734 Av 13E|45.641834000000000000|Duplex||
2007-12-20|Montréal-Nord|3| 1993|235000|-73.601768000000000000||2|126.35|68925|12245 Gilbert-Barbier|45.628414000000000000|Maison à paliers multiples||
2007-10-30|Rivière des Prairies|| 1985|249000|-73.584526777267000000||1||33950|8830 rue Albert-Chamberland|45.649500884788000000|Jumelé||
2007-11-30|Ahuntsic / Cartierville||||-73.673200607300000000||||67987|10822-10820 Grande Allée|45.552134578026000000|Duplex||
2008-02-13|Beaconsfield / Baie-D'Urfé|5| 1978|368500|-73.875739574432370000||3| 198|65558|330 Rue Sherbrooke|45.437422346356970000|Bungalow||
2008-06-09|Rosemont / La Petite Patrie|2| 1996|174000|-73.576976000000000000||1|86.49|65849|6540 Avenue 29e|45.566857000000000000|Condo||
2007-09-21|L'île-Bizard / Sainte-Geneviève|3| 1988|279000|-73.880406618118000000||2||66163|908 Rue Thibaudeau|45.498729544700000000|Maison à paliers multiples||
2008-03-08|Rosemont / La Petite Patrie|2| 1990|249000|-73.562734000000000000||1||69856|4352 Rue Ernest-Gendreau|45.549124000000000000|Condo||
2007-10-23|Le Sud-Ouest|2| 2006|11773132|-73.558845000000000000||1|82.31|63930|1960 rue Wellington # 2|45.479761000000000000|Condo||
2007-11-15|Pointe-Aux-Trembles / Montréal-Est|3| 1993|245000|-73.481732000000000000||1|106.37|69381|16341 Rue Marion|45.700475000000000000|Maison en rangée / de ville||
2007-11-28|Rivière des Prairies|| 1972|179000|-73.594355000000000000||2||66503|12232 Boulevard Armand-Bombardier|45.635938000000000000|Maison en rangée / de ville||
2007-10-18|Rosemont / La Petite Patrie|2| 1906|260000|-73.607262000000000000||1||66044|6791 Rue Boyer|45.539277000000000000|Maison en rangée / de ville||
2008-05-06|Ville-Marie (Centre-Ville et Vieux Mtl)|1.5| 2002|298000|-73.552737236023000000||1|92.90|66483|1880 Rue De Maisonneuve est|45.523427687852000000|Condo||
2007-11-22|Villeray / St-Michel / Parc-Extension|||359000|-73.628354072571000000||||66519|7959-7961 avenue henri- julien|45.540833928553000000|Duplex||
2007-11-29|Verdun|2| 2005|229000|-73.562875000000000000||2|104.05|66842|100 Rue Rhéaume Condo 412|45.467644000000000000|Condo||
2007-10-10|Ahuntsic / Cartierville|4||329500|-73.650712966919000000||3||66175|9744 rue Chambord|45.557168045491000000|Duplex||
2008-05-19|Pointe-Aux-Trembles / Montréal-Est|3| 1990||-73.499994277954000000||2|204.39|69797|14570 Rue Robert-Elie|45.676831523613000000|Maison à paliers multiples||
2007-11-08|Le Plateau-Mont-Royal|5| 1900|499000|-73.586597442627000000||1|151.06|64970|4654 Av. Hotêl-De-Ville|45.522766204596000000|Maison 2 étages||
2008-01-26|Mercier / Hochelaga / Maisonneuve|3| 1956|295000|-73.518461000000000000||2|103.87|66256|2100 Rue Honoré Beaugrand|45.591410000000000000|Maison 2 étages||
2008-02-08|Rosemont / La Petite Patrie|2| 2006||-73.574881553650000000||1|80.36|76458|5345, 2 Eme Avenue|45.545582882468000000|Condo||
2007-12-06|Côte-des-Neiges / Notre-Dame-de-Grâce|4| 1950|385000|-73.637121000000000000||2| 128.00|66228|4641 Avenue Cumberland|45.466684000000000000|Jumelé||
2008-03-07|Pierrefonds / Roxboro|4| 1990||-73.890051841736000000||2| 212|75913|18592 THORBURN Street|45.452725292226000000|Maison 2 étages||
2008-03-25|Mercier / Hochelaga / Maisonneuve|2| 2003||-73.536092000000000000||2|107.95|65574|7805 Rue Sherbrooke E App 601|45.594868000000000000|Condo||
2007-10-27|Lachine|2| 1989|179900|-73.694947000000000000||1|81.29|67422|671 Terrasse Du Ruisseau App.202|45.442771000000000000|Condo||
2008-03-20|Mercier / Hochelaga / Maisonneuve|2| 2003|179900|-73.537287712097000000||1|96.43|66882|301-4723, rue Ontario|45.556792429157000000|Condo||
2007-10-12|Ahuntsic / Cartierville|4|||-73.669338226318360000||1||67041|10644 Rue Grande-Allée|45.550654502570800000|Triplex||
2007-10-30|Villeray / St-Michel / Parc-Extension|1| 2006|159900|-73.621916770935000000||1|73.39|66962|7060 Rue Hutchison|45.529049981508000000|Condo||
2008-02-20|Ahuntsic / Cartierville|4| 1959|459000|-73.735438000000000000||2|185.81|66891|12260 Boulevard Toupin|45.523345000000000000|Maison à paliers multiples||
2007-11-23|Lasalle|2||279000|-73.602761000000000000||2||66957|317 Avenue 6 ième|45.431030000000000000|Duplex||
2007-10-28|Ahuntsic / Cartierville|3||545000|-73.662729263305660000||1||67494|10250 Rue Grande-allée|45.548648449767060000|Triplex||
2007-12-18|Ahuntsic / Cartierville|3||449900|-73.655507000000000000||1||65943|10100 Rue de la Roche|45.558159000000000000|Triplex||
2007-09-14|Verdun|2||155000|-73.565742000000000000||1||65700|3930 Rue Ross|45.464524000000000000|Condo||
2007-10-19|Rosemont / La Petite Patrie|2||369000|-73.599257469177000000||||67841|6254-6256 Rue de la roche|45.537707815909000000|Duplex||
2007-10-05|Le Plateau-Mont-Royal|||379900|-73.580675125122000000||||65756|4639, 4641 Rue De La Roche|45.529771518615000000|Duplex||
2007-10-22|Rosemont / La Petite Patrie||||-73.563628000000000000||||65981|Rue De Chambly|45.552379000000000000|Condo||
2008-02-13|Pierrefonds / Roxboro|2| 1988|154900|-73.782950000000000000||1|98.29|65725|4300 Rue Edward-Higgins Condo 202|45.500001000000000000|Condo||
2008-06-04|Le Plateau-Mont-Royal|1| 1935|369500|-73.585015000000000000||1|100.34|66035|4517 Rue Hotel de Ville App. 607|45.522386000000000000|Condo||
2008-01-21|Kirkland|| 1991||-73.874344825745000000||1|131.92|66889|17705 Ch. Ste-Marie Street|45.442307997567000000|Maison en rangée / de ville||
2007-12-05|Le Plateau-Mont-Royal|||378000|-73.573218584061000000||||66048|4634-36-38 rue Parthenais|45.537061530558000000|Triplex||
2008-03-12|Verdun|4||379000|-73.564919000000000000||||65696|84,86,88 Avenue 3 ième|45.457144000000000000|Triplex||
2007-11-07|Rosemont / La Petite Patrie|3| 1991|219900|-73.565740585327000000||1| 100|65525|4584 Rue Euclide-Brien|45.549399788791000000|Condo||
2008-05-12|Verdun|||325000|-73.568569000000000000||1||64728|238 Rue Egan|45.451864000000000000|Triplex||
2007-10-30|Le Plateau-Mont-Royal|2| 1924|199500|-73.580958000000000000||1|74.32|67860|5329 Rue de lorimier|45.539140000000000000|Condo||
2007-12-11|Le Plateau-Mont-Royal|2| 1910|224000|-73.571351766586000000||1|95.23|64596|3866 St-Andre|45.522044577629000000|Condo||
2007-11-15|Le Sud-Ouest|1| 1998|229000|-73.572950363159180000||1|77.30|68169|2855, rue Du Centre|45.476533326121890000|Condo||
2008-03-21|Lachine|4| 1955|389000|-73.703198432922000000||1|156.26|67236|890 42ieme Avenue|45.446545900857000000|Maison 2 étages||
2007-11-10|Villeray / St-Michel / Parc-Extension|||319000|-73.608570098877000000||||68209|7231 Rue de Lorimier|45.551743901997000000|Quintuplex||
2007-10-05|Kirkland|| 1985|349900|-73.870085000000000000||1|119.47|65762|64, Rue Denault|45.456563000000000000|Maison à paliers multiples||
2008-02-06|Anjou|| 1983||-73.546578884125000000||1|125.42|68585|9200 ave. Gabrielle-Roy|45.615553339256000000|Maison 2 étages||
2007-12-10|Rosemont / La Petite Patrie|2| 2005|294000|-73.560140132904050000||1||68377|3925 Avenue Mont-Royal est App. 4|45.554245684196730000|Condo||
2008-05-20|Lasalle|2| 2004|223900|-73.614578247070310000||1| 89.1|67842|7161 Chouinard apt 104|45.442187555165430000|Condo||
2008-01-31|Rosemont / La Petite Patrie|2| 2006|316000|-73.566598892211910000||1||68516|4475 Rue André-Laurendeau App. 8|45.544410709613196000|Condo||
2008-02-29|Pointe-Aux-Trembles / Montréal-Est|2| 1984|225000|-73.490060000000000000||1|118.92|68593|13025 Notre-Dame est|45.653601000000000000|Maison en rangée / de ville||
